Filename,Time,Frequency,Pulse
P7172141.26#,2.8984420000000077,38461.53846158212,14
P7172141.26#,2.8985460000000076,38278.38827840616,14
P7172141.26#,2.8986500000000075,38278.38827840616,14
P7172141.26#,2.8987550000000075,38095.238095230205,14
P7172141.26#,2.8988600000000075,38095.238095230205,14
P7172141.26#,2.8989650000000076,38004.96501916261,14
P7172141.26#,2.8990700000000076,37914.69194309503,14
P7172141.26#,2.8991760000000077,37914.69194309503,14
P7172141.26#,2.8992810000000078,37825.27049982065,14
P7172141.26#,2.899387000000008,37735.84905654627,14
P7172141.26#,2.899493000000008,37735.84905654627,14
P7172141.26#,2.8995990000000083,37735.84905654627,14
P7172141.26#,2.8997050000000084,37735.84905654627,14
P7172141.26#,2.8998110000000086,37735.84905654627,14
P7172141.26#,2.8999170000000087,37647.26725127618,14
P7172141.26#,2.900023000000009,37558.685446006086,14
P7172141.26#,2.9001300000000088,37558.685446006086,14
P7172141.26#,2.900236000000009,37470.93150807472,14
P7172141.26#,2.9003430000000088,37383.17757014334,14
P7172141.26#,2.9004500000000086,37383.17757014334,14
P7172141.26#,2.9005570000000085,37383.17757014334,14
P7172141.26#,2.9006640000000083,37383.17757014334,14
P7172141.26#,2.900771000000008,37383.17757014334,14
P7172141.26#,2.900878000000008,37296.23994787499,14
P7172141.26#,2.900985000000008,37209.30232560663,14
P7172141.26#,2.901093000000008,37209.30232560663,14
P7172141.26#,2.9012000000000078,37209.30232560663,14
P7172141.26#,2.9013080000000078,37209.30232560663,14
P7172141.26#,2.9014150000000076,37123.16968132235,14
P7172141.26#,2.9015230000000076,37037.03703703807,14
P7172141.26#,2.9016310000000076,37037.03703703807,14
P7172141.26#,2.9017390000000076,37037.03703703807,14
P7172141.26#,2.9018470000000076,37037.03703703807,14
P7172141.26#,2.9019550000000076,36951.69824200998,14
P7172141.26#,2.9020630000000076,36866.359446981885,14
P7172141.26#,2.9021720000000077,36866.359446981885,14
P7172141.26#,2.9022800000000077,36866.359446981885,14
P7172141.26#,2.902389000000008,36866.359446981885,14
P7172141.26#,2.902497000000008,36866.359446981885,14
P7172141.26#,2.902606000000008,36866.359446981885,14
P7172141.26#,2.902714000000008,36781.803576678925,14
P7172141.26#,2.902823000000008,36697.24770637597,14
P7172141.26#,2.9029320000000083,36697.24770637597,14
P7172141.26#,2.9030410000000084,36613.46403583896,14
P7172141.26#,2.9031500000000086,36529.68036530194,14
P7172141.26#,2.9032600000000084,36529.68036530194,14
P7172141.26#,2.9033690000000085,36529.68036530194,14
P7172141.26#,2.9034780000000087,36529.68036530194,14
P7172141.26#,2.9035880000000085,36529.68036530194,14
P7172141.26#,2.9036970000000086,36529.68036530194,14
P7172141.26#,2.9038070000000085,36529.68036530194,14
P7172141.26#,2.9039170000000083,36529.68036530194,14
P7172141.26#,2.9040260000000084,36363.63636369175,14
P7172141.26#,2.9041360000000083,36613.46403583896,14
P7172141.26#,2.904246000000008,36697.24770637597,14
P7172141.26#,2.9043550000000082,36697.24770637597,14
P7172141.26#,2.9044640000000084,36697.24770637597,14
P7172141.26#,2.9045730000000085,36697.24770637597,14
P7172141.26#,2.9046820000000086,36697.24770637597,14
P7172141.26#,2.904791000000009,36781.803576678925,14
P7172141.26#,2.904900000000009,36866.359446981885,14
P7172141.26#,2.905008000000009,36866.359446981885,14
P7172141.26#,2.905117000000009,36866.359446981885,14
P7172141.26#,2.905225000000009,36781.803576678925,14
P7172141.26#,2.905334000000009,36697.24770637597,14
P7172141.26#,2.9054430000000093,36529.68036530194,14
P7172141.26#,2.9055520000000095,35874.4394619413,14
P7172141.26#,3.0143150000000087,42780.74866311597,15
P7172141.26#,3.014408000000009,42328.04232809324,15
P7172141.26#,3.0145020000000087,42105.26315791414,15
P7172141.26#,3.0145970000000086,42105.26315791414,15
P7172141.26#,3.0146920000000086,41884.81675391525,15
P7172141.26#,3.0147870000000085,41671.18828003228,15
P7172141.26#,3.0148830000000086,41237.11340215041,15
P7172141.26#,3.0149800000000084,41237.11340215041,15
P7172141.26#,3.0150770000000082,41131.37721392484,15
P7172141.26#,3.015174000000008,41025.64102569927,15
P7172141.26#,3.015272000000008,40714.840714855294,15
P7172141.26#,3.0153690000000077,40714.840714855294,15
P7172141.26#,3.015468000000008,40404.04040401132,15
