"Filename","Time","Frequency"
"P7132033_37",61356,24844
"P7132033_37",61479,22160
"P7132033_37",61563,38647
"P7132033_37",61649,47058
"P7132033_37",61952,20565
"P7132033_37",62308,12139
"P7132033_37",62434,16597
"P7132033_37",62542,34188
"P7132033_37",62822,20618
"P7132033_37",62925,20887
"P7132033_37",63249,18735
"P7132033_37",65404,NA
"P7132033_37",65617,NA
"P7132033_37",65696,27397
"P7132033_37",65886,29739
"P7132033_37",66057,22160
"P7132033_37",66132,32520
"P7132033_37",66210,52287
"P7132033_37",66379,32388
"P7132033_37",66457,32388
"P7132033_37",66594,37209
"P7132033_37",66727,29629
"P7132033_37",66878,28169
"P7132033_37",66997,29629
"P7132033_37",67102,35714
"P7132033_37",67253,31250
"P7132033_37",67348,32520
"P7132033_37",67575,24844
"P7132033_37",67700,22727
"P7132033_37",67935,22222
"P7132033_37",68013,25559
"P7132033_37",68091,51282
"P7132033_37",68186,46242
"P7132033_37",68299,38461
"P7132033_37",68402,37037
"P7132033_37",68529,34782
"P7132033_37",68658,31250
"P7132033_37",68736,38647
"P7132033_37",68817,50314
"P7132033_37",68897,49689
"P7132033_37",68971,51948
"P7132033_37",69046,53691
"P7132033_37",69149,44943
"P7132033_37",69228,43956
"P7132033_37",69309,50000
"P7132033_37",69390,49382
"P7132033_37",69472,49079
"P7132033_37",69554,48780
"P7132033_37",69635,49079
"P7132033_37",69760,38834
"P7132033_37",69838,39408
"P7132033_37",69945,43243
"P7132033_37",70025,42780
"P7132033_37",70109,48780
"P7132033_37",70191,48192
"P7132033_37",70276,47904
"P7132033_37",70359,47619
"P7132033_37",70444,47619
"P7132033_37",70572,37558
"P7132033_37",70700,31250
"P7132033_37",70828,31250
"P7132033_37",70912,37735
"P7132033_37",70996,47619
"P7132033_37",71079,47904
"P7132033_37",71213,36866
"P7132033_37",71365,27972
"P7132033_37",71443,34782
"P7132033_37",71517,52631
"P7132033_37",71708,30188
"P7132033_37",71792,29090
"P7132033_37",71877,47337
"P7132033_37",72008,37037
"P7132033_37",72090,37558
"P7132033_37",72176,47619
"P7132033_37",72313,35874
"P7132033_37",72410,34188
"P7132033_37",72490,45197
"P7132033_37",72571,49689
"P7132033_37",72740,32000
"P7132033_37",72820,32128
"P7132033_37",72912,46511
"P7132033_37",73039,36529
"P7132033_37",73125,37558
"P7132033_37",73230,41884
"P7132033_37",73377,31746
"P7132033_37",73463,34334
"P7132033_37",73592,37209
"P7132033_37",73677,37383
"P7132033_37",73760,47619
"P7132033_37",73844,47904
"P7132033_37",73929,47337
"P7132033_37",74013,47337
"P7132033_37",74102,46242
"P7132033_37",74183,47058
"P7132033_37",74379,28880
"P7132033_37",74478,27118
"P7132033_37",74563,43478
"P7132033_37",74671,41450
"P7132033_37",74755,41666
"P7132033_37",74839,47619
"P7132033_37",74926,46783
"P7132033_37",75010,46783
"P7132033_37",75094,47619
"P7132033_37",75178,47619
"P7132033_37",75262,47619
"P7132033_37",75346,47619
"P7132033_37",75431,47337
"P7132033_37",75545,40201
"P7132033_37",75723,27397
"P7132033_37",75930,20779
"P7132033_37",76031,25974
"P7132033_37",76117,42780
"P7132033_37",76306,29090
"P7132033_37",76388,29520
"P7132033_37",76520,37383
"P7132033_37",76757,21680
"P7132033_37",76841,24922
"P7132033_37",76919,49382
"P7132033_37",77000,50314
"P7132033_37",77188,29739
"P7132033_37",77625,12800
"P7132033_37",77751,14209
"P7132033_37",77903,28776
"P7132033_37",78118,21798
"P7132033_37",78224,24922
"P7132033_37",78307,42328
"P7132033_37",78525,26578
"P7132033_37",78627,25000
"P7132033_37",78951,18779
"P7132033_37",79140,15594
"P7132033_37",80118,6855
"P7132033_37",80634,5354
"P7132033_37",83765,NA
"P7132033_37",148662,NA
"P7132033_37",149305,NA
"P7132033_37",149511,9422
"P7132033_37",149850,14678
"P7132033_37",149952,18140
"P7132033_37",150097,32388
"P7132033_37",150237,28070
"P7132033_37",150622,15238
"P7132033_37",150750,15594
"P7132033_37",150836,37383
"P7132033_37",150946,40816
"P7132033_37",151052,37037
"P7132033_37",151137,41884
"P7132033_37",151223,46783
"P7132033_37",151312,45714
"P7132033_37",151418,41025
"P7132033_37",151554,33057
"P7132033_37",151640,36036
"P7132033_37",151725,46783
"P7132033_37",151811,46783
"P7132033_37",151900,45714
"P7132033_37",152008,40609
"P7132033_37",152119,36529
"P7132033_37",152204,40816
"P7132033_37",152360,33195
"P7132033_37",152578,21390
"P7132033_37",152774,19323
"P7132033_37",152908,24242
"P7132033_37",152994,36363
"P7132033_37",153079,46783
"P7132033_37",153217,35874
"P7132033_37",153345,30075
"P7132033_37",153480,30418
"P7132033_37",153564,36529
"P7132033_37",153656,45454
"P7132033_37",153828,30303
"P7132033_37",154138,16597
"P7132033_37",154587,10540
"P7132033_37",155103,8290
"P7132033_37",155687,7272
"P7132033_37",155995,8968
"P7132033_37",156324,12558
"P7132033_37",156719,11049
"P7132033_37",157053,10973
"P7132033_37",157156,18306
"P7132033_37",157436,20887
"P7132033_37",157716,14285
"P7132033_37",157893,17505
"P7132033_37",158065,22922
"P7132033_37",158242,22922
"P7132033_37",158326,30651
"P7132033_37",158409,47904
"P7132033_37",158782,17543
"P7132033_37",158885,16806
"P7132033_37",159056,29197
"P7132033_37",159266,20997
"P7132033_37",159409,22662
"P7132033_37",159512,32520
"P7132033_37",159617,38461
"P7132033_37",159715,39408
"P7132033_37",159846,34934
"P7132033_37",159951,33898
"P7132033_37",160036,42105
"P7132033_37",160252,26578
"P7132033_37",160357,24922
"P7132033_37",160443,41884
"P7132033_37",160577,36363
"P7132033_37",160661,36697
"P7132033_37",160772,41025
"P7132033_37",160859,40404
"P7132033_37",160946,45977
"P7132033_37",161058,40201
"P7132033_37",161143,40609
"P7132033_37",161226,47619
"P7132033_37",161380,33755
"P7132033_37",161833,13179
"P7132033_37",161941,14260
"P7132033_37",162026,41450
"P7132033_37",162279,23668
"P7132033_37",162364,23668
"P7132033_37",162451,46511
"P7132033_37",162537,46242
"P7132033_37",162628,45197
"P7132033_37",162717,44444
"P7132033_37",162804,45454
"P7132033_37",162890,46242
"P7132033_37",163001,40609
"P7132033_37",163086,40816
"P7132033_37",163174,46242
"P7132033_37",163260,45977
"P7132033_37",163345,46783
"P7132033_37",163433,46242
"P7132033_37",163522,45197
"P7132033_37",163764,24169
"P7132033_37",163891,21680
"P7132033_37",163976,37735
"P7132033_37",164107,37037
"P7132033_37",164187,37914
"P7132033_37",164297,42105
"P7132033_37",164382,41025
"P7132033_37",164470,46242
"P7132033_37",164713,24169
"P7132033_37",165310,9523
"P7132033_37",165408,11510
"P7132033_37",165698,20618
"P7132033_37",165783,21333
"P7132033_37",165869,46783
"P7132033_37",165954,46783
"P7132033_37",166225,22471
"P7132033_37",166334,21052
"P7132033_37",166485,30769
"P7132033_37",166753,19093
"P7132033_37",166853,21739
"P7132033_37",167086,24024
"P7132033_37",167373,15384
"P7132033_37",167676,13559
"P7132033_37",168057,11695
"P7132033_37",169103,5606
"P7132033_37",169389,6006
"P7132033_37",170175,7462
"P7132033_37",170375,8113
"P7132033_37",170479,26315
"P7132033_37",170591,37037
"P7132033_37",170719,33333
"P7132033_37",171266,11851
"P7132033_37",171539,9756
"P7132033_37",172055,10139
"P7132033_37",172975,5571
"P7132033_37",174000,4113
"P7132033_37",175741,NA
"P7132033_37",175826,4381
"P7132033_37",177596,4312
"P7132033_37",218572,NA
"P7132033_37",256542,NA
"P7132033_37",256609,NA
"P7132033_37",256679,58394
"P7132033_37",256866,31128
"P7132033_37",256936,31128
"P7132033_37",257011,55172
"P7132033_37",257104,47619
"P7132033_37",257219,38461
"P7132033_37",257395,27491
"P7132033_37",257528,25889
"P7132033_37",257627,34482
"P7132033_37",257860,24096
"P7132033_37",257955,24390
"P7132033_37",258144,28169
"P7132033_37",258289,23952
"P7132033_37",258414,29629
"P7132033_37",258495,38834
"P7132033_37",258579,48484
"P7132033_37",258662,47904
"P7132033_37",258745,48192
"P7132033_37",258827,48484
"P7132033_37",259067,24844
"P7132033_37",259436,13136
"P7132033_37",259561,16194
"P7132033_37",259666,34782
"P7132033_37",259773,37735
"P7132033_37",259859,41450
"P7132033_37",259945,46511
"P7132033_37",260029,47058
"P7132033_37",260115,47058
"P7132033_37",260201,46511
"P7132033_37",260287,46511
"P7132033_37",260372,46783
"P7132033_37",260459,46511
"P7132033_37",260547,45714
"P7132033_37",260631,46511
"P7132033_37",260716,47337
"P7132033_37",260804,46242
"P7132033_37",260890,45977
"P7132033_37",260976,46511
"P7132033_37",261062,46511
"P7132033_37",261148,46511
"P7132033_37",261235,46242
"P7132033_37",261344,40816
"P7132033_37",261869,12618
"P7132033_37",263318,4052
"P7132033_37",263773,4201
"P7132033_37",264212,8948
"P7132033_37",264313,14814
"P7132033_37",264409,40609
"P7132033_37",264485,46511
"P7132033_37",264825,19230
"P7132033_37",265086,13311
"P7132033_37",265201,21276
"P7132033_37",265463,21220
"P7132033_37",265634,18475
"P7132033_37",265737,29197
"P7132033_37",265817,43715
"P7132033_37",266012,29090
"P7132033_37",266220,19851
"P7132033_37",266368,22471
"P7132033_37",266446,35398
"P7132033_37",266525,50955
"P7132033_37",266612,48192
"P7132033_37",266696,46783
"P7132033_37",266779,47904
"P7132033_37",266862,48192
"P7132033_37",266969,42105
"P7132033_37",267075,37558
"P7132033_37",267151,43956
"P7132033_37",267230,51612
"P7132033_37",267311,50000
"P7132033_37",267429,40201
"P7132033_37",267508,40609
"P7132033_37",267590,49689
"P7132033_37",267669,49689
"P7132033_37",267748,50632
"P7132033_37",267827,50632
"P7132033_37",267910,49382
"P7132033_37",267994,47904
"P7132033_37",268077,47904
"P7132033_37",268159,48484
"P7132033_37",268240,49079
"P7132033_37",268321,49382
"P7132033_37",268404,48780
"P7132033_37",268488,47904
"P7132033_37",268571,47904
"P7132033_37",268656,47619
"P7132033_37",268738,47904
"P7132033_37",268839,43715
"P7132033_37",268916,44943
"P7132033_37",268998,50314
"P7132033_37",269078,49382
"P7132033_37",269199,39800
"P7132033_37",269326,32258
"P7132033_37",269479,28571
"P7132033_37",269562,33898
"P7132033_37",269646,47904
"P7132033_37",269731,47337
"P7132033_37",269817,46783
"P7132033_37",269903,46511
"P7132033_37",270036,36529
"P7132033_37",270119,37037
"P7132033_37",270203,47904
"P7132033_37",270288,47337
"P7132033_37",270373,47058
"P7132033_37",270458,47058
"P7132033_37",270544,46783
"P7132033_37",270628,47058
"P7132033_37",270714,47058
"P7132033_37",270799,46783
"P7132033_37",270884,47058
"P7132033_37",270969,47058
"P7132033_37",271054,47058
"P7132033_37",271135,48192
"P7132033_37",271239,43243
"P7132033_37",271320,43243
"P7132033_37",271474,34042
"P7132033_37",271630,25806
"P7132033_37",271710,33898
"P7132033_37",271796,48192
"P7132033_37",271880,47058
"P7132033_37",272015,36529
"P7132033_37",272122,33057
"P7132033_37",272204,42328
"P7132033_37",272292,47058
"P7132033_37",272375,46783
"P7132033_37",272460,47619
"P7132033_37",272545,47058
"P7132033_37",272631,46783
"P7132033_37",272761,37037
"P7132033_37",272850,36529
"P7132033_37",272933,46511
"P7132033_37",273018,47619
"P7132033_37",273104,46783
"P7132033_37",273188,47058
"P7132033_37",273273,47337
"P7132033_37",273357,47337
"P7132033_37",273442,47337
"P7132033_37",273529,46511
"P7132033_37",273614,46511
"P7132033_37",273723,41237
"P7132033_37",273851,33755
"P7132033_37",273936,37558
"P7132033_37",274020,47337
"P7132033_37",274104,47619
"P7132033_37",274188,47619
"P7132033_37",274275,46783
"P7132033_37",274362,45977
"P7132033_37",274446,46783
"P7132033_37",274531,47337
"P7132033_37",274616,47058
"P7132033_37",274702,46783
"P7132033_37",274785,47337
"P7132033_37",274872,47058
"P7132033_37",275001,37037
"P7132033_37",275106,34188
"P7132033_37",275255,31496
"P7132033_37",275469,22038
"P7132033_37",275753,16064
"P7132033_37",276082,13050
"P7132033_37",276184,18561
"P7132033_37",276395,25559
"P7132033_37",276629,17977
"P7132033_37",276777,20942
"P7132033_37",276922,27303
"P7132033_37",277075,26845
"P7132033_37",277246,24691
"P7132033_37",277333,31007
"P7132033_37",277418,46511
"P7132033_37",277650,25236
"P7132033_37",278182,10471
"P7132033_37",278737,7359
"P7132033_37",283565,NA
"P7132033_37",284098,NA
"P7132033_37",284818,6384
"P7132033_37",346578,NA
"P7132033_37",346766,NA
"P7132033_37",346840,30534
"P7132033_37",346914,54054
"P7132033_37",346988,54054
"P7132033_37",347081,47904
"P7132033_37",347198,38095
"P7132033_37",347372,27491
"P7132033_37",347449,31872
"P7132033_37",347547,45714
"P7132033_37",347647,40404
"P7132033_37",347723,45454
"P7132033_37",347801,51948
"P7132033_37",347927,39215
"P7132033_37",348007,38834
"P7132033_37",348090,49079
"P7132033_37",348171,48780
"P7132033_37",348253,49079
"P7132033_37",348336,48484
"P7132033_37",348420,47904
"P7132033_37",348503,47904
"P7132033_37",348586,48192
"P7132033_37",348670,47904
"P7132033_37",348751,48484
"P7132033_37",348929,30888
"P7132033_37",349036,28070
"P7132033_37",349211,28368
"P7132033_37",349295,30888
"P7132033_37",349378,47904
"P7132033_37",349463,47619
"P7132033_37",349549,46783
"P7132033_37",349635,46511
"P7132033_37",349721,46511
"P7132033_37",349807,46511
"P7132033_37",349893,46511
"P7132033_37",349981,45977
"P7132033_37",350068,45714
"P7132033_37",350154,46242
"P7132033_37",350241,46242
"P7132033_37",350328,45977
"P7132033_37",350415,45977
"P7132033_37",350501,46242
"P7132033_37",350588,46242
"P7132033_37",350675,45977
"P7132033_37",350762,45977
"P7132033_37",350850,45714
"P7132033_37",350938,45454
"P7132033_37",351024,45977
"P7132033_37",351111,46242
"P7132033_37",351198,45977
"P7132033_37",351286,45714
"P7132033_37",351374,45454
"P7132033_37",351461,45714
"P7132033_37",351550,45454
"P7132033_37",351659,40404
"P7132033_37",351745,41025
"P7132033_37",351877,36697
"P7132033_37",351965,36363
"P7132033_37",352073,40816
"P7132033_37",352207,33057
"P7132033_37",352291,36697
"P7132033_37",352378,46783
"P7132033_37",352467,45454
"P7132033_37",352667,27681
"P7132033_37",352754,27874
"P7132033_37",352885,36697
"P7132033_37",353152,20100
"P7132033_37",353391,15810
"P7132033_37",354328,6802
"P7132033_37",355312,4164
"P7132033_37",355600,6289
"P7132033_37",355964,12269
"P7132033_37",356174,13937
"P7132033_37",356344,21052
"P7132033_37",356428,31496
"P7132033_37",356509,48484
"P7132033_37",356595,47904
"P7132033_37",356719,38095
"P7132033_37",356916,24922
"P7132033_37",357153,18433
"P7132033_37",357235,25078
"P7132033_37",357321,47619
"P7132033_37",357409,45977
"P7132033_37",357491,47058
"P7132033_37",357636,35242
"P7132033_37",357761,29629
"P7132033_37",357844,38461
"P7132033_37",357928,47904
"P7132033_37",358015,46783
"P7132033_37",358100,46511
"P7132033_37",358187,46511
"P7132033_37",358293,41450
"P7132033_37",358396,38277
"P7132033_37",358479,43010
"P7132033_37",358565,47337
"P7132033_37",358647,47619
"P7132033_37",358732,47904
"P7132033_37",358821,45977
"P7132033_37",358907,45714
"P7132033_37",358991,47058
"P7132033_37",359075,47619
"P7132033_37",359296,26229
"P7132033_37",359398,24767
"P7132033_37",359482,43010
"P7132033_37",359588,42105
"P7132033_37",359717,34042
"P7132033_37",359803,37209
"P7132033_37",360048,24169
"P7132033_37",360133,24242
"P7132033_37",360261,37558
"P7132033_37",360347,37383
"P7132033_37",360470,38277
"P7132033_37",360604,31128
"P7132033_37",360686,37037
"P7132033_37",360773,47337
"P7132033_37",360860,45977
"P7132033_37",360945,46511
"P7132033_37",361031,46783
"P7132033_37",361192,32388
"P7132033_37",361551,15384
"P7132033_37",361640,17857
"P7132033_37",361720,47337
"P7132033_37",361805,48484
"P7132033_37",361961,33195
"P7132033_37",362090,28070
"P7132033_37",362197,33898
"P7132033_37",362281,41884
"P7132033_37",362390,41450
"P7132033_37",362475,41237
"P7132033_37",362562,46511
"P7132033_37",362650,45714
"P7132033_37",362735,46242
"P7132033_37",362823,46242
"P7132033_37",362932,40609
"P7132033_37",363016,41450
"P7132033_37",363102,47058
"P7132033_37",363187,46783
"P7132033_37",363270,47619
"P7132033_37",363473,27972
"P7132033_37",363825,14414
"P7132033_37",363932,17429
"P7132033_37",364088,30418
"P7132033_37",364171,33472
"P7132033_37",364256,47619
"P7132033_37",364345,45977
"P7132033_37",364429,46242
"P7132033_37",364515,47058
"P7132033_37",364651,36036
"P7132033_37",364734,36529
"P7132033_37",364819,47619
"P7132033_37",364905,46783
"P7132033_37",365058,33472
"P7132033_37",365375,17021
"P7132033_37",365483,18823
"P7132033_37",365590,37209
"P7132033_37",365677,41237
"P7132033_37",365763,46242
"P7132033_37",365849,46511
"P7132033_37",365934,46783
"P7132033_37",366022,46242
"P7132033_37",366132,40404
"P7132033_37",366217,41025
"P7132033_37",366304,46511
"P7132033_37",366435,36697
"P7132033_37",366544,33333
"P7132033_37",366654,36529
"P7132033_37",366851,26058
"P7132033_37",366960,26143
"P7132033_37",367045,41237
"P7132033_37",367155,41025
"P7132033_37",367493,17857
"P7132033_37",367710,14414
"P7132033_37",367949,17543
"P7132033_37",368100,20512
"P7132033_37",368207,31007
"P7132033_37",368315,37209
"P7132033_37",368401,41237
"P7132033_37",368576,30651
"P7132033_37",368727,24539
"P7132033_37",369710,7054
"P7132033_37",370433,4689
"P7132033_37",370563,9378
"P7132033_37",370866,18475
"P7132033_37",371080,15473
"P7132033_37",371390,15267
"P7132033_37",371518,18264
"P7132033_37",371893,15904
"P7132033_37",372063,14678
"P7132033_37",372392,16032
"P7132033_37",373116,7597
"P7132033_37",373375,8138
"P7132033_37",373591,16842
"P7132033_37",373696,24922
"P7132033_37",375785,NA
"P7132033_37",377539,NA
"P7132033_37",387784,NA
"P7132033_37",446750,NA
"P7132033_37",446821,NA
"P7132033_37",446892,56338
"P7132033_37",447005,43478
"P7132033_37",447076,43478
"P7132033_37",447149,55555
"P7132033_37",447223,54421
"P7132033_37",447299,53333
"P7132033_37",447373,53333
"P7132033_37",447449,53333
"P7132033_37",447525,52631
"P7132033_37",447603,51948
"P7132033_37",447681,51282
"P7132033_37",447757,51948
"P7132033_37",447835,51948
"P7132033_37",447913,51282
"P7132033_37",447994,50314
"P7132033_37",448072,50314
"P7132033_37",448152,50632
"P7132033_37",448237,48484
"P7132033_37",448317,48484
"P7132033_37",448400,49079
"P7132033_37",448481,48780
"P7132033_37",448563,49079
"P7132033_37",448646,48484
"P7132033_37",448730,47904
"P7132033_37",448814,47619
"P7132033_37",448897,47904
"P7132033_37",448980,48192
"P7132033_37",449089,41666
"P7132033_37",449173,41450
"P7132033_37",449258,47337
"P7132033_37",449343,47058
"P7132033_37",449428,47058
"P7132033_37",449515,46511
"P7132033_37",449600,46511
"P7132033_37",449685,47058
"P7132033_37",449772,46511
"P7132033_37",449859,45977
"P7132033_37",449945,46242
"P7132033_37",450031,46511
"P7132033_37",450116,46783
"P7132033_37",450202,46783
"P7132033_37",450288,46511
"P7132033_37",450375,46242
"P7132033_37",450461,46242
"P7132033_37",450548,46242
"P7132033_37",450635,45977
"P7132033_37",450721,46242
"P7132033_37",450808,46242
"P7132033_37",450894,46242
"P7132033_37",450981,46242
"P7132033_37",451067,46242
"P7132033_37",451155,45977
"P7132033_37",451242,45714
"P7132033_37",451329,45977
"P7132033_37",451417,45714
"P7132033_37",451504,45714
"P7132033_37",451590,46242
"P7132033_37",451677,46242
"P7132033_37",451765,45714
"P7132033_37",451851,45977
"P7132033_37",451939,45977
"P7132033_37",452026,45714
"P7132033_37",452113,45977
"P7132033_37",452200,45977
"P7132033_37",452287,45977
"P7132033_37",452375,45714
"P7132033_37",452462,45714
"P7132033_37",452552,45197
"P7132033_37",452683,36199
"P7132033_37",452771,36529
"P7132033_37",452856,46242
"P7132033_37",452992,36199
"P7132033_37",453186,24242
"P7132033_37",453650,12158
"P7132033_37",453794,13157
"P7132033_37",453950,26666
"P7132033_37",454228,18433
"P7132033_37",454429,16701
"P7132033_37",454754,15209
"P7132033_37",455061,12658
"P7132033_37",455256,15936
"P7132033_37",455360,26755
"P7132033_37",455443,42780
"P7132033_37",455546,43010
"P7132033_37",455624,44198
"P7132033_37",455905,22284
"P7132033_37",456047,18912
"P7132033_37",456177,29411
"P7132033_37",456258,37914
"P7132033_37",456342,48484
"P7132033_37",456471,37558
"P7132033_37",456577,34042
"P7132033_37",456677,38834
"P7132033_37",456756,44692
"P7132033_37",456854,45197
"P7132033_37",456932,45454
"P7132033_37",457015,49689
"P7132033_37",457092,50000
"P7132033_37",457214,40201
"P7132033_37",457293,39800
"P7132033_37",457369,51612
"P7132033_37",457499,38834
"P7132033_37",457582,37558
"P7132033_37",457759,30769
"P7132033_37",457843,30651
"P7132033_37",457926,47904
"P7132033_37",458087,32786
"P7132033_37",458169,32921
"P7132033_37",458251,48780
"P7132033_37",458334,48484
"P7132033_37",458412,49689
"P7132033_37",458494,50000
"P7132033_37",458578,48192
"P7132033_37",458659,48484
"P7132033_37",458740,49382
"P7132033_37",458824,48484
"P7132033_37",458910,47058
"P7132033_37",458993,47337
"P7132033_37",459106,40816
"P7132033_37",459191,40404
"P7132033_37",459278,46511
"P7132033_37",459365,45977
"P7132033_37",459450,46511
"P7132033_37",459537,46511
"P7132033_37",459622,46511
"P7132033_37",459711,45977
"P7132033_37",459796,45977
"P7132033_37",459884,46242
"P7132033_37",459968,46511
"P7132033_37",460055,46783
"P7132033_37",460139,46783
"P7132033_37",460227,46511
"P7132033_37",460309,47058
"P7132033_37",460386,50314
"P7132033_37",460466,50955
"P7132033_37",460549,49079
"P7132033_37",460634,47619
"P7132033_37",460718,47337
"P7132033_37",460830,40816
"P7132033_37",460915,40609
"P7132033_37",461000,47058
"P7132033_37",461083,47619
"P7132033_37",461170,47058
"P7132033_37",461273,42105
"P7132033_37",461456,27972
"P7132033_37",461530,31128
"P7132033_37",461614,50632
"P7132033_37",461700,47058
"P7132033_37",461787,46242
"P7132033_37",461869,47337
"P7132033_37",461957,47058
"P7132033_37",462042,46242
"P7132033_37",462130,46242
"P7132033_37",462216,45977
"P7132033_37",462307,45197
"P7132033_37",462390,45977
"P7132033_37",462478,46783
"P7132033_37",462568,44943
"P7132033_37",462654,45454
"P7132033_37",462744,45454
"P7132033_37",462826,46511
"P7132033_37",462937,41450
"P7132033_37",463022,40816
"P7132033_37",463109,46511
"P7132033_37",463194,46511
"P7132033_37",463278,47337
"P7132033_37",463395,39800
"P7132033_37",463479,39800
"P7132033_37",463564,47337
"P7132033_37",463649,47058
"P7132033_37",463737,46242
"P7132033_37",463823,45977
"P7132033_37",463909,46511
"P7132033_37",463997,45977
"P7132033_37",464078,47337
"P7132033_37",464201,39215
"P7132033_37",464303,35555
"P7132033_37",464492,27491
"P7132033_37",464594,27491
"P7132033_37",464860,21739
"P7132033_37",464943,22922
"P7132033_37",465049,42328
"P7132033_37",465132,42328
"P7132033_37",465219,47058
"P7132033_37",465301,47337
"P7132033_37",465382,49079
"P7132033_37",465511,38095
"P7132033_37",465596,37383
"P7132033_37",465701,42105
"P7132033_37",465787,41884
"P7132033_37",465873,46511
"P7132033_37",465961,45977
"P7132033_37",466045,46511
"P7132033_37",466130,47337
"P7132033_37",466397,22727
"P7132033_37",466569,18223
"P7132033_37",466767,21621
"P7132033_37",466961,20408
"P7132033_37",467069,26490
"P7132033_37",467197,33898
"P7132033_37",468158,7346
"P7132033_37",468339,7005
"P7132033_37",468557,20050
"P7132033_37",468704,21917
"P7132033_37",469310,10624
"P7132033_37",470132,5602
"P7132033_37",471790,NA
"P7132033_37",472271,NA
"P7132033_37",472398,13157
"P7132033_37",472829,14336
"P7132033_37",474843,NA
"P7132033_37",530689,NA
"P7132033_37",530768,NA
"P7132033_37",530829,57142
"P7132033_37",530972,39215
"P7132033_37",531037,38461
"P7132033_37",531108,58823
"P7132033_37",531180,55944
"P7132033_37",531257,53691
"P7132033_37",531329,53691
"P7132033_37",531401,55555
"P7132033_37",531475,54794
"P7132033_37",531550,53691
"P7132033_37",531625,53333
"P7132033_37",531701,52980
"P7132033_37",531777,52631
"P7132033_37",531853,52631
"P7132033_37",531931,51948
"P7132033_37",532009,51282
"P7132033_37",532086,51612
"P7132033_37",532164,51612
"P7132033_37",532243,50955
"P7132033_37",532324,50000
"P7132033_37",532404,49689
"P7132033_37",532487,49079
"P7132033_37",532568,48780
"P7132033_37",532650,49079
"P7132033_37",532733,48484
"P7132033_37",532816,48192
"P7132033_37",532898,48484
"P7132033_37",532983,47904
"P7132033_37",533066,47619
"P7132033_37",533150,47904
"P7132033_37",533234,47619
"P7132033_37",533320,47058
"P7132033_37",533405,46783
"P7132033_37",533490,47058
"P7132033_37",533574,47337
"P7132033_37",533661,46783
"P7132033_37",533748,45977
"P7132033_37",533834,46242
"P7132033_37",533920,46511
"P7132033_37",534006,46511
"P7132033_37",534092,46511
"P7132033_37",534178,46511
"P7132033_37",534264,46511
"P7132033_37",534351,46242
"P7132033_37",534436,46511
"P7132033_37",534524,46242
"P7132033_37",534610,45977
"P7132033_37",534697,46242
"P7132033_37",534784,45977
"P7132033_37",534871,45977
"P7132033_37",534957,46242
"P7132033_37",535044,46242
"P7132033_37",535131,45977
"P7132033_37",535217,46242
"P7132033_37",535304,46242
"P7132033_37",535392,45714
"P7132033_37",535479,45714
"P7132033_37",535566,45977
"P7132033_37",535653,45977
"P7132033_37",535741,45714
