"Filename","Time","Frequency"
"P7132035_14",12118,29411
"P7132035_14",12687,11851
"P7132035_14",12771,12251
"P7132035_14",12855,47619
"P7132035_14",13030,30888
"P7132035_14",13113,31007
"P7132035_14",13244,37383
"P7132035_14",13326,37558
"P7132035_14",13413,47337
"P7132035_14",13497,46783
"P7132035_14",13583,47058
"P7132035_14",13670,46242
"P7132035_14",13779,40816
"P7132035_14",13866,40816
"P7132035_14",13950,46783
"P7132035_14",14035,47337
"P7132035_14",14274,24691
"P7132035_14",14424,20565
"P7132035_14",14553,28673
"P7132035_14",15792,5847
"P7132035_14",16125,5089
"P7132035_14",17013,6552
"P7132035_14",17095,8247
"P7132035_14",17224,37914
"P7132035_14",17533,18264
"P7132035_14",149246,NA
"P7132035_14",149352,NA
"P7132035_14",149436,42105
"P7132035_14",149540,42553
"P7132035_14",149626,42105
"P7132035_14",149732,41666
"P7132035_14",149818,41666
"P7132035_14",149902,47058
"P7132035_14",150011,41450
"P7132035_14",150381,16701
"P7132035_14",154122,NA
"P7132035_14",154929,NA
"P7132035_14",155232,7207
"P7132035_14",155348,19093
"P7132035_14",155613,20997
"P7132035_14",155905,14362
"P7132035_14",155989,21276
"P7132035_14",156074,47337
"P7132035_14",156160,46783
"P7132035_14",156313,33472
"P7132035_14",156417,31128
"P7132035_14",156501,42553
"P7132035_14",156764,23054
"P7132035_14",156846,23188
"P7132035_14",156931,47904
"P7132035_14",157217,21563
"P7132035_14",157486,14414
"P7132035_14",158330,7187
"P7132035_14",158434,8438
"P7132035_14",158540,38095
"P7132035_14",158907,16913
"P7132035_14",159248,11299
"P7132035_14",159398,16293
"P7132035_14",160010,10498
"P7132035_14",160311,8762
"P7132035_14",160440,18604
"P7132035_14",160525,37383
"P7132035_14",160609,47337
"P7132035_14",160827,26490
"P7132035_14",160976,21798
"P7132035_14",161126,26755
"P7132035_14",161436,17391
"P7132035_14",161962,9569
"P7132035_14",162090,12232
"P7132035_14",162391,18648
"P7132035_14",162649,14311
"P7132035_14",232761,NA
"P7132035_14",232912,NA
"P7132035_14",232990,34934
"P7132035_14",233085,46242
"P7132035_14",233242,31746
"P7132035_14",233440,22535
"P7132035_14",233705,17278
"P7132035_14",234099,12139
"P7132035_14",234201,16129
"P7132035_14",234304,39024
"P7132035_14",234475,29197
"P7132035_14",234557,31620
"P7132035_14",234641,48192
"P7132035_14",234724,47904
"P7132035_14",234809,47619
"P7132035_14",234894,47058
"P7132035_14",234980,46783
"P7132035_14",235064,47058
"P7132035_14",235150,47058
"P7132035_14",235237,46242
"P7132035_14",235321,46783
"P7132035_14",235406,47337
"P7132035_14",235581,30769
"P7132035_14",236913,5308
"P7132035_14",237089,5305
"P7132035_14",237218,26229
"P7132035_14",237510,19002
"P7132035_14",237633,19277
"P7132035_14",237938,18691
"P7132035_14",238506,9163
"P7132035_14",238785,9445
"P7132035_14",239019,15594
"P7132035_14",239315,15094
"P7132035_14",239499,16666
"P7132035_14",240129,9828
"P7132035_14",240290,10113
"P7132035_14",240416,27874
"P7132035_14",240525,34042
"P7132035_14",240814,20100
"P7132035_14",240919,20304
"P7132035_14",241004,42105
"P7132035_14",241087,47619
"P7132035_14",241172,47619
"P7132035_14",241279,41666
"P7132035_14",241503,24169
"P7132035_14",241583,26315
"P7132035_14",241802,26755
"P7132035_14",241885,26490
"P7132035_14",242129,24464
"P7132035_14",242283,20100
"P7132035_14",242410,28469
"P7132035_14",242494,37914
"P7132035_14",242580,47058
"P7132035_14",242665,46783
"P7132035_14",242750,47058
"P7132035_14",242861,40816
"P7132035_14",242946,40816
"P7132035_14",243030,47337
"P7132035_14",243210,30303
"P7132035_14",243294,30303
"P7132035_14",243644,18433
"P7132035_14",243796,15936
"P7132035_14",243907,30418
"P7132035_14",243990,41237
"P7132035_14",244079,46511
"P7132035_14",244163,46242
"P7132035_14",244249,47058
"P7132035_14",244333,47058
"P7132035_14",244490,33195
"P7132035_14",244596,30418
"P7132035_14",244679,42328
"P7132035_14",244756,50000
"P7132035_14",244838,50314
"P7132035_14",244922,48192
"P7132035_14",245324,16460
"P7132035_14",245404,16597
"P7132035_14",245697,21447
"P7132035_14",245825,19002
"P7132035_14",245909,37735
"P7132035_14",245994,47337
"P7132035_14",246082,46242
"P7132035_14",246173,44692
"P7132035_14",246258,45454
"P7132035_14",246347,45977
"P7132035_14",246431,46242
"P7132035_14",246518,46783
"P7132035_14",246675,32786
"P7132035_14",246759,33195
"P7132035_14",246871,40816
"P7132035_14",246955,40816
"P7132035_14",247041,47058
"P7132035_14",247128,46242
"P7132035_14",247214,46242
"P7132035_14",247301,46242
"P7132035_14",247389,45714
"P7132035_14",247474,46242
"P7132035_14",247587,40404
"P7132035_14",247673,40201
"P7132035_14",247758,46783
"P7132035_14",247844,46783
"P7132035_14",247929,46783
"P7132035_14",248016,46511
"P7132035_14",248103,45977
"P7132035_14",248191,45714
"P7132035_14",248276,46242
"P7132035_14",248364,46242
"P7132035_14",248473,40609
"P7132035_14",248607,32921
"P7132035_14",248758,28070
"P7132035_14",248844,33755
"P7132035_14",248927,47337
"P7132035_14",249016,46511
"P7132035_14",249098,46783
"P7132035_14",249934,8714
"P7132035_14",250198,7272
"P7132035_14",250282,22988
"P7132035_14",250476,28776
"P7132035_14",250605,24767
"P7132035_14",251000,15267
"P7132035_14",251085,16666
"P7132035_14",251216,37037
"P7132035_14",251538,17660
"P7132035_14",251871,12213
"P7132035_14",252051,15594
"P7132035_14",252203,24096
"P7132035_14",253661,4968
"P7132035_14",255445,NA
"P7132035_14",257080,NA
"P7132035_14",337826,NA
"P7132035_14",338027,NA
"P7132035_14",338211,20779
"P7132035_14",338353,24539
"P7132035_14",338541,24242
"P7132035_14",338687,23952
"P7132035_14",338831,27586
"P7132035_14",338916,34934
"P7132035_14",339022,41884
"P7132035_14",339108,41666
"P7132035_14",339189,47904
"P7132035_14",339274,48192
"P7132035_14",339359,47058
"P7132035_14",339445,46783
"P7132035_14",339529,47058
"P7132035_14",339615,47058
"P7132035_14",339699,47058
"P7132035_14",339785,47058
"P7132035_14",339869,47058
"P7132035_14",339956,46783
"P7132035_14",340041,46511
"P7132035_14",340148,41666
"P7132035_14",340237,40816
"P7132035_14",340322,45977
"P7132035_14",340406,47337
"P7132035_14",340492,47058
"P7132035_14",340577,46783
"P7132035_14",340773,28469
"P7132035_14",341029,17699
"P7132035_14",342443,4790
"P7132035_14",342945,4175
"P7132035_14",343139,11494
"P7132035_14",344116,6831
"P7132035_14",344564,5614
"P7132035_14",344883,10430
"P7132035_14",345357,10088
"P7132035_14",345441,14336
"P7132035_14",345525,47619
"P7132035_14",345609,47619
"P7132035_14",345691,48192
"P7132035_14",345775,48192
"P7132035_14",345876,43243
"P7132035_14",346156,20997
"P7132035_14",346264,20618
"P7132035_14",346371,37209
"P7132035_14",346454,42105
"P7132035_14",346541,47058
"P7132035_14",346624,47058
"P7132035_14",346709,47619
"P7132035_14",346793,47337
"P7132035_14",346878,47337
"P7132035_14",346962,47337
"P7132035_14",347096,36697
"P7132035_14",347183,36199
"P7132035_14",347354,31007
"P7132035_14",347441,31007
"P7132035_14",347526,46511
"P7132035_14",347612,46783
"P7132035_14",347766,33333
"P7132035_14",347849,33755
"P7132035_14",347936,47058
"P7132035_14",348026,45197
"P7132035_14",348108,46511
"P7132035_14",348196,47058
"P7132035_14",348322,37383
"P7132035_14",348466,29629
"P7132035_14",348571,32128
"P7132035_14",348654,42553
"P7132035_14",348738,47904
"P7132035_14",348846,41666
"P7132035_14",349092,22598
"P7132035_14",349240,20304
"P7132035_14",349323,34632
"P7132035_14",349411,46783
"P7132035_14",349495,46511
"P7132035_14",349580,47337
"P7132035_14",349666,46783
"P7132035_14",349752,46511
"P7132035_14",349836,47058
"P7132035_14",349923,46783
"P7132035_14",350009,46242
"P7132035_14",350094,46783
"P7132035_14",350181,46511
"P7132035_14",350265,46783
"P7132035_14",350350,47337
"P7132035_14",350433,47619
"P7132035_14",350519,47337
"P7132035_14",350606,46242
"P7132035_14",350692,46242
"P7132035_14",350822,37037
"P7132035_14",351060,21739
"P7132035_14",351230,19607
"P7132035_14",351891,9626
"P7132035_14",352160,8602
"P7132035_14",352244,22662
"P7132035_14",352539,21108
"P7132035_14",352928,11695
"P7132035_14",353446,8820
"P7132035_14",354152,6535
"P7132035_14",354434,8097
"P7132035_14",356791,NA
"P7132035_14",436926,NA
"P7132035_14",437028,NA
"P7132035_14",437110,43478
"P7132035_14",437193,48484
"P7132035_14",437321,37914
"P7132035_14",437403,38095
"P7132035_14",437510,42328
"P7132035_14",437594,41884
"P7132035_14",437677,47904
"P7132035_14",437762,47619
"P7132035_14",437845,47619
"P7132035_14",437996,34188
"P7132035_14",438124,28673
"P7132035_14",438275,28673
"P7132035_14",438796,11904
"P7132035_14",439847,5089
"P7132035_14",439997,6661
"P7132035_14",440363,15503
"P7132035_14",441471,5427
"P7132035_14",442934,NA
"P7132035_14",443261,4469
"P7132035_14",443401,17130
"P7132035_14",443490,34934
"P7132035_14",443640,33472
"P7132035_14",443719,34934
"P7132035_14",443870,34782
"P7132035_14",443947,35087
"P7132035_14",444024,51948
"P7132035_14",444105,50632
"P7132035_14",444185,49689
"P7132035_14",444265,50000
"P7132035_14",444347,49382
"P7132035_14",444428,49079
"P7132035_14",444513,48192
"P7132035_14",444595,47904
"P7132035_14",444677,48780
"P7132035_14",444759,48780
"P7132035_14",444844,47904
"P7132035_14",444928,47337
"P7132035_14",445013,47337
"P7132035_14",445097,47337
"P7132035_14",445183,47058
"P7132035_14",445310,37558
"P7132035_14",445395,37735
"P7132035_14",445575,30188
"P7132035_14",445659,30303
"P7132035_14",445744,47337
"P7132035_14",445829,47058
"P7132035_14",445914,47058
"P7132035_14",446002,46242
"P7132035_14",446087,46242
"P7132035_14",446173,46783
"P7132035_14",446260,46242
"P7132035_14",446346,46242
"P7132035_14",446433,46242
"P7132035_14",446517,46783
"P7132035_14",446604,46783
"P7132035_14",446693,45454
"P7132035_14",446828,35714
"P7132035_14",447357,12048
"P7132035_14",447439,13093
"P7132035_14",447526,47337
"P7132035_14",447611,46511
"P7132035_14",447696,47058
"P7132035_14",447806,41025
"P7132035_14",447891,41025
"P7132035_14",447977,46783
"P7132035_14",448064,46242
"P7132035_14",448149,46511
"P7132035_14",448234,47058
"P7132035_14",448321,46511
"P7132035_14",448408,45977
"P7132035_14",448494,46242
"P7132035_14",448581,46242
"P7132035_14",448668,45977
"P7132035_14",448755,45977
"P7132035_14",448840,46511
"P7132035_14",448927,46511
"P7132035_14",449014,45977
"P7132035_14",449257,24242
"P7132035_14",449383,21680
"P7132035_14",449469,37735
"P7132035_14",449552,47337
"P7132035_14",449636,47904
"P7132035_14",449721,47337
"P7132035_14",449805,47337
"P7132035_14",450022,26578
"P7132035_14",450104,26755
"P7132035_14",450228,38834
"P7132035_14",450517,19370
"P7132035_14",450776,14598
"P7132035_14",450986,17057
"P7132035_14",451444,11976
"P7132035_14",452509,5252
"P7132035_14",452853,5677
"P7132035_14",453318,9888
"P7132035_14",454184,6010
"P7132035_14",454354,7722
"P7132035_14",455306,7130
"P7132035_14",455391,7714
"P7132035_14",455746,18181
"P7132035_14",538967,NA
"P7132035_14",539047,NA
"P7132035_14",539149,43956
"P7132035_14",539232,43243
"P7132035_14",539313,48780
"P7132035_14",539398,48192
"P7132035_14",539479,48192
"P7132035_14",539563,48484
"P7132035_14",539666,42780
"P7132035_14",539773,38095
"P7132035_14",539855,42328
"P7132035_14",539940,47904
"P7132035_14",540024,47337
"P7132035_14",540108,47619
"P7132035_14",540193,47337
"P7132035_14",540300,41666
"P7132035_14",540386,41450
"P7132035_14",540470,47058
"P7132035_14",540620,34188
"P7132035_14",540706,33898
"P7132035_14",541008,20618
"P7132035_14",541801,7305
"P7132035_14",541931,8667
"P7132035_14",542017,37037
"P7132035_14",542323,20408
"P7132035_14",542676,12139
"P7132035_14",542783,17391
"P7132035_14",543074,20100
"P7132035_14",543656,9163
"P7132035_14",545123,NA
"P7132035_14",546306,NA
"P7132035_14",546561,5563
"P7132035_14",546829,15296
"P7132035_14",546911,22857
"P7132035_14",547012,43715
"P7132035_14",547093,43956
"P7132035_14",547176,48780
"P7132035_14",547263,47058
"P7132035_14",547383,38647
"P7132035_14",547466,39408
"P7132035_14",547594,37914
"P7132035_14",547677,37914
"P7132035_14",547761,47904
"P7132035_14",547847,47058
"P7132035_14",548049,27777
"P7132035_14",548133,27972
"P7132035_14",548222,46242
"P7132035_14",548309,45454
"P7132035_14",548394,46511
"P7132035_14",548478,47337
"P7132035_14",548565,46783
"P7132035_14",548649,46783
"P7132035_14",548736,46783
"P7132035_14",548820,46783
"P7132035_14",548907,46783
"P7132035_14",549129,25889
"P7132035_14",549218,25723
"P7132035_14",549301,46511
"P7132035_14",549389,46783
"P7132035_14",549475,45977
"P7132035_14",549562,46242
"P7132035_14",549648,46242
"P7132035_14",549737,45714
"P7132035_14",549825,45197
"P7132035_14",549912,45714
"P7132035_14",550000,45714
"P7132035_14",550087,45714
"P7132035_14",550174,45977
"P7132035_14",550260,46242
"P7132035_14",550346,46511
"P7132035_14",550431,46783
"P7132035_14",550515,47337
"P7132035_14",550601,47058
"P7132035_14",550755,33333
"P7132035_14",550839,33613
"P7132035_14",551188,18475
"P7132035_14",551274,18390
"P7132035_14",551360,46511
"P7132035_14",551445,46783
"P7132035_14",551625,30188
"P7132035_14",551708,30418
"P7132035_14",551795,47058
"P7132035_14",551996,27777
"P7132035_14",552079,28169
"P7132035_14",552373,21220
"P7132035_14",552624,14678
"P7132035_14",552733,22222
"P7132035_14",553006,20942
"P7132035_14",553120,20671
"P7132035_14",553201,41025
"P7132035_14",553308,42553
"P7132035_14",553522,24922
"P7132035_14",553704,20202
"P7132035_14",553787,30188
"P7132035_14",553940,33898
"P7132035_14",554094,26058
"P7132035_14",554179,33472
"P7132035_14",554265,46783
"P7132035_14",554574,20253
"P7132035_14",557564,NA
"P7132035_14",561253,NA
"P7132035_14",646632,NA
"P7132035_14",646731,NA
"P7132035_14",646814,43956
"P7132035_14",646919,42553
"P7132035_14",647000,43010
"P7132035_14",647103,43478
"P7132035_14",647249,32128
"P7132035_14",647376,29304
"P7132035_14",647460,37914
"P7132035_14",647562,43010
"P7132035_14",647648,42553
"P7132035_14",647731,47337
"P7132035_14",647817,47337
"P7132035_14",647923,41666
"P7132035_14",648009,41666
"P7132035_14",648113,42105
"P7132035_14",648240,34632
"P7132035_14",648347,34188
"P7132035_14",648731,16293
"P7132035_14",649908,5124
"P7132035_14",652620,NA
"P7132035_14",652705,NA
"P7132035_14",653072,17699
"P7132035_14",653350,12403
"P7132035_14",653456,20833
"P7132035_14",653894,14705
"P7132035_14",654004,14598
"P7132035_14",654083,42328
"P7132035_14",654203,40201
"P7132035_14",654343,30769
"P7132035_14",654426,35874
"P7132035_14",654508,48484
"P7132035_14",654590,48780
"P7132035_14",654729,36199
"P7132035_14",654813,35874
"P7132035_14",654895,48192
"P7132035_14",654977,48780
"P7132035_14",655059,48780
"P7132035_14",655141,48780
"P7132035_14",655224,48484
"P7132035_14",655308,47904
"P7132035_14",655392,47619
"P7132035_14",655475,47904
"P7132035_14",655559,47904
"P7132035_14",655640,48484
"P7132035_14",655867,25974
"P7132035_14",655948,25974
"P7132035_14",656101,34188
"P7132035_14",656186,33613
"P7132035_14",656270,47337
"P7132035_14",656357,46783
"P7132035_14",656442,46511
"P7132035_14",656528,46783
"P7132035_14",656614,46511
"P7132035_14",656701,46242
"P7132035_14",656788,45977
"P7132035_14",656872,46783
"P7132035_14",656958,47058
"P7132035_14",657043,46783
"P7132035_14",657130,46511
"P7132035_14",657218,45714
"P7132035_14",657306,45454
"P7132035_14",657392,45977
"P7132035_14",657477,46783
"P7132035_14",657562,47058
"P7132035_14",657647,47058
"P7132035_14",657735,46242
"P7132035_14",657819,46511
"P7132035_14",657943,38461
"P7132035_14",658049,34782
"P7132035_14",658138,41025
"P7132035_14",658223,45977
"P7132035_14",658305,47904
"P7132035_14",658391,47619
"P7132035_14",658476,46783
"P7132035_14",658562,46783
"P7132035_14",658647,46783
"P7132035_14",658733,46783
"P7132035_14",658819,46511
"P7132035_14",658903,47058
"P7132035_14",658988,47337
"P7132035_14",659165,30534
"P7132035_14",659534,14652
"P7132035_14",659900,10884
"P7132035_14",660023,16359
"P7132035_14",660107,38647
"P7132035_14",660193,47058
"P7132035_14",660275,47619
"P7132035_14",660562,21680
"P7132035_14",660645,21621
"P7132035_14",660939,21220
"P7132035_14",661254,13136
"P7132035_14",661511,13986
"P7132035_14",661727,16913
"P7132035_14",661812,26578
"P7132035_14",662106,21108
"P7132035_14",662325,15594
"P7132035_14",662495,20565
"P7132035_14",662688,22038
"P7132035_14",662775,28571
"P7132035_14",662857,47337
"P7132035_14",662988,37558
"P7132035_14",663070,37558
"P7132035_14",663196,38461
"P7132035_14",663479,19559
"P7132035_14",663627,18561
"P7132035_14",735478,NA
"P7132035_14",735549,NA
"P7132035_14",735620,56338
"P7132035_14",735922,21447
"P7132035_14",735998,21164
"P7132035_14",736076,51948
"P7132035_14",736153,51612
"P7132035_14",736232,51282
"P7132035_14",736312,50314
"P7132035_14",736394,49382
"P7132035_14",736474,49382
"P7132035_14",736554,50000
"P7132035_14",736637,49079
"P7132035_14",736717,49079
"P7132035_14",736801,48780
"P7132035_14",736885,47619
"P7132035_14",736966,48484
"P7132035_14",737050,48484
"P7132035_14",737134,47619
"P7132035_14",737220,47058
"P7132035_14",737303,47337
"P7132035_14",737386,48192
"P7132035_14",737470,47904
"P7132035_14",737555,47337
"P7132035_14",737639,47337
"P7132035_14",737726,46783
"P7132035_14",737808,47337
"P7132035_14",737897,46783
"P7132035_14",737980,46511
"P7132035_14",738064,47904
"P7132035_14",738150,47058
"P7132035_14",738233,47337
"P7132035_14",738320,47058
"P7132035_14",738405,46511
"P7132035_14",738491,46783
"P7132035_14",738578,46242
"P7132035_14",738664,46242
"P7132035_14",738751,46242
"P7132035_14",738838,45977
"P7132035_14",738926,45714
"P7132035_14",739012,45977
"P7132035_14",739100,45977
"P7132035_14",739187,45714
"P7132035_14",739274,45977
"P7132035_14",739362,45714
"P7132035_14",739449,45714
"P7132035_14",739538,45454
"P7132035_14",739625,45454
"P7132035_14",739713,45714
"P7132035_14",739801,45454
"P7132035_14",739890,45197
"P7132035_14",739977,45454
"P7132035_14",740065,45714
"P7132035_14",740154,45197
"P7132035_14",740241,45454
"P7132035_14",740328,45977
"P7132035_14",740416,45714
"P7132035_14",740504,45454
"P7132035_14",740635,36529
"P7132035_14",740743,33472
"P7132035_14",740831,40816
"P7132035_14",740919,45454
"P7132035_14",741030,40201
"P7132035_14",741184,30188
"P7132035_14",741448,19138
"P7132035_14",742117,8574
"P7132035_14",742366,8714
"P7132035_14",742735,12944
"P7132035_14",743000,12618
"P7132035_14",743082,23054
"P7132035_14",743182,43956
"P7132035_14",743263,44198
"P7132035_14",743353,46783
"P7132035_14",743431,47619
"P7132035_14",743513,50000
"P7132035_14",743582,52980
"P7132035_14",743657,55555
"P7132035_14",743725,55944
"P7132035_14",743810,52287
"P7132035_14",743883,50632
"P7132035_14",743959,53691
"P7132035_14",744036,52287
"P7132035_14",744113,51948
"P7132035_14",744188,52631
"P7132035_14",744294,44198
"P7132035_14",744377,42328
"P7132035_14",744464,47058
"P7132035_14",744576,40201
"P7132035_14",744661,40609
"P7132035_14",744747,46783
"P7132035_14",744818,50955
"P7132035_14",744901,51948
"P7132035_14",744985,47904
"P7132035_14",745069,47619
"P7132035_14",745151,48192
"P7132035_14",745234,48484
"P7132035_14",745317,48192
"P7132035_14",745402,47619
"P7132035_14",745487,47058
"P7132035_14",745587,43243
"P7132035_14",745668,44198
"P7132035_14",745752,48484
"P7132035_14",745838,47058
"P7132035_14",745925,46242
"P7132035_14",746010,46511
"P7132035_14",746096,46783
"P7132035_14",746181,46783
"P7132035_14",746266,47058
"P7132035_14",746352,46783
"P7132035_14",746439,46242
"P7132035_14",746524,46511
"P7132035_14",746610,46783
"P7132035_14",746697,46242
"P7132035_14",746783,46242
"P7132035_14",746869,46511
"P7132035_14",747015,34482
"P7132035_14",747098,34934
"P7132035_14",747184,47337
"P7132035_14",747270,46511
"P7132035_14",747362,44943
"P7132035_14",747480,38095
"P7132035_14",747562,40000
"P7132035_14",747646,48192
"P7132035_14",747734,46511
"P7132035_14",747824,44943
"P7132035_14",747915,44198
"P7132035_14",748002,44943
"P7132035_14",748089,45977
"P7132035_14",748178,45454
"P7132035_14",748267,44943
"P7132035_14",748356,44943
"P7132035_14",748467,40000
"P7132035_14",748557,39800
"P7132035_14",748641,45977
"P7132035_14",748727,47058
"P7132035_14",748810,47337
"P7132035_14",748894,47904
"P7132035_14",748979,47337
"P7132035_14",749065,46783
"P7132035_14",749150,46783
"P7132035_14",749233,47619
"P7132035_14",749317,47904
"P7132035_14",749403,47058
"P7132035_14",749489,46511
"P7132035_14",749600,40609
"P7132035_14",749685,40816
"P7132035_14",749769,47337
"P7132035_14",749851,48192
"P7132035_14",749937,47619
"P7132035_14",750022,46783
"P7132035_14",750136,40201
"P7132035_14",750222,40000
"P7132035_14",750306,47058
"P7132035_14",750493,29520
"P7132035_14",750575,29739
"P7132035_14",750731,33613
"P7132035_14",750991,19230
"P7132035_14",751121,20512
"P7132035_14",751308,25236
"P7132035_14",751390,29739
"P7132035_14",751477,47337
"P7132035_14",751697,26058
"P7132035_14",751831,22598
"P7132035_14",752030,24024
"P7132035_14",752115,28169
"P7132035_14",752199,47337
"P7132035_14",752493,21164
"P7132035_14",752994,10062
"P7132035_14",753074,13769
"P7132035_14",753160,48192
"P7132035_14",753248,45977
"P7132035_14",753353,41450
"P7132035_14",753625,21220
"P7132035_14",753731,21164
"P7132035_14",753840,37209
"P7132035_14",753970,33472
"P7132035_14",754056,37037
"P7132035_14",754409,18223
"P7132035_14",754630,13937
"P7132035_14",754933,15267
"P7132035_14",755203,13961
"P7132035_14",755448,15533
"P7132035_14",756371,6849
"P7132035_14",756638,6722
"P7132035_14",756896,15238
"P7132035_14",757027,20565
"P7132035_14",757669,10349
"P7132035_14",758034,7944
"P7132035_14",760043,NA
"P7132035_14",829423,NA
"P7132035_14",829532,NA
"P7132035_14",829776,22662
"P7132035_14",829871,23598
"P7132035_14",829966,42105
"P7132035_14",830043,46511
"P7132035_14",830121,51612
"P7132035_14",830201,50632
"P7132035_14",830280,50314
"P7132035_14",830361,50000
"P7132035_14",830440,50000
"P7132035_14",830520,50314
"P7132035_14",830602,49382
"P7132035_14",830682,49382
"P7132035_14",830763,49689
"P7132035_14",830846,48780
"P7132035_14",830929,48192
"P7132035_14",831011,48484
"P7132035_14",831094,48484
"P7132035_14",831178,47904
"P7132035_14",831262,47619
"P7132035_14",831347,47337
"P7132035_14",831430,47619
"P7132035_14",831513,48192
"P7132035_14",831597,47904
"P7132035_14",831681,47619
"P7132035_14",831768,46783
"P7132035_14",831852,46783
"P7132035_14",831937,47337
"P7132035_14",832022,47058
"P7132035_14",832109,46511
"P7132035_14",832299,28880
"P7132035_14",832381,29411
"P7132035_14",832466,47904
"P7132035_14",832551,47058
"P7132035_14",832637,46783
"P7132035_14",832722,46783
"P7132035_14",832808,46783
"P7132035_14",832896,45977
"P7132035_14",832982,45977
"P7132035_14",833069,46242
"P7132035_14",833156,45977
"P7132035_14",833243,45977
"P7132035_14",833330,45977
"P7132035_14",833417,45977
"P7132035_14",833504,45977
"P7132035_14",833591,45977
"P7132035_14",833679,45714
"P7132035_14",833766,45714
"P7132035_14",833854,45714
"P7132035_14",833941,45714
"P7132035_14",834029,45714
"P7132035_14",834116,45714
"P7132035_14",834204,45714
"P7132035_14",834292,45454
"P7132035_14",834380,45454
"P7132035_14",834468,45454
"P7132035_14",834554,45977
"P7132035_14",834642,45977
"P7132035_14",834730,45454
"P7132035_14",834817,45714
"P7132035_14",834905,45714
"P7132035_14",834991,45977
"P7132035_14",835081,45454
"P7132035_14",835167,45454
"P7132035_14",835254,46242
"P7132035_14",835343,45454
"P7132035_14",835433,44692
"P7132035_14",835517,45977
"P7132035_14",835607,45977
"P7132035_14",835695,44943
"P7132035_14",835808,39800
"P7132035_14",836083,20618
"P7132035_14",836666,9324
"P7132035_14",837070,8105
"P7132035_14",837317,12288
"P7132035_14",837728,12158
"P7132035_14",837887,14035
"P7132035_14",837995,29962
"P7132035_14",838078,41884
"P7132035_14",838245,32000
"P7132035_14",838393,25396
"P7132035_14",838478,34334
"P7132035_14",838561,47619
"P7132035_14",838663,43243
"P7132035_14",838744,43715
"P7132035_14",838831,47619
"P7132035_14",838915,46783
"P7132035_14",839005,45977
"P7132035_14",839087,46511
"P7132035_14",839208,39408
"P7132035_14",839289,39603
"P7132035_14",839374,48192
"P7132035_14",839458,47337
"P7132035_14",839545,46783
"P7132035_14",839634,45454
"P7132035_14",839766,36199
"P7132035_14",839851,36866
"P7132035_14",839962,40816
"P7132035_14",840048,40609
"P7132035_14",840131,47337
"P7132035_14",840214,48192
"P7132035_14",840297,48192
"P7132035_14",840382,47619
"P7132035_14",840467,47058
"P7132035_14",840553,46783
"P7132035_14",840641,45977
"P7132035_14",840727,45977
"P7132035_14",840814,46242
"P7132035_14",840899,46511
"P7132035_14",840987,46242
"P7132035_14",841075,45454
"P7132035_14",841165,44943
"P7132035_14",841250,45714
"P7132035_14",841338,46242
"P7132035_14",841424,45977
"P7132035_14",841509,46783
"P7132035_14",841626,39603
"P7132035_14",841712,39408
"P7132035_14",841798,46511
"P7132035_14",841884,46511
