Filename,Time,Frequency
S8072159.22#,7.099999999999999e-05,56338.02816901409
S8072159.22#,0.00014,55172.41379310345
S8072159.22#,0.00021299999999999997,55555.55555555554
S8072159.22#,0.000285,55172.41379310345
S8072159.22#,0.000357,54054.054054054046
S8072159.22#,0.00043,53691.275167785236
S8072159.22#,0.000505,53691.27516778526
S8072159.22#,0.000579,52980.13245033113
S8072159.22#,0.000654,52287.581699346396
S8072159.22#,0.00073,51948.05194805193
S8072159.22#,0.000807,51282.05128205128
S8072159.22#,0.000884,50955.414012738845
S8072159.22#,0.000963,50314.465408805045
S8072159.22#,0.001041,50314.46540880508
S8072159.22#,0.001122,50632.91139240508
S8072159.22#,0.0012,50000.00000000001
S8072159.22#,0.0012799999999999999,49382.7160493827
S8072159.22#,0.0013599999999999999,49382.7160493827
S8072159.22#,0.001442,49689.44099378885
S8072159.22#,0.001522,49079.75460122701
S8072159.22#,0.0016029999999999998,48780.48780487802
S8072159.22#,0.0016849999999999999,48484.84848484849
S8072159.22#,0.001767,48192.77108433737
S8072159.22#,0.0018499999999999999,48192.77108433731
S8072159.22#,0.0019329999999999998,47904.19161676645
S8072159.22#,0.002016,47337.27810650891
S8072159.22#,0.0021,47337.27810650891
S8072159.22#,0.002185,47337.27810650891
S8072159.22#,0.0022689999999999997,46783.625730994114
S8072159.22#,0.0023539999999999998,46511.62790697667
S8072159.22#,0.00244,46511.62790697667
S8072159.22#,0.002526,46242.77456647399
S8072159.22#,0.002612,45977.01149425296
S8072159.22#,0.002699,45714.28571428576
S8072159.22#,0.002786,45454.54545454547
S8072159.22#,0.002874,45454.54545454547
S8072159.22#,0.002962,45197.74011299433
S8072159.22#,0.0030499999999999998,44943.82022471905
S8072159.22#,0.003139,44943.82022471905
S8072159.22#,0.003228,44692.737430167625
S8072159.22#,0.003317,44444.44444444454
S8072159.22#,0.003407,44198.89502762437
S8072159.22#,0.0034969999999999997,43956.043956043985
S8072159.22#,0.0035879999999999996,43956.043956043985
S8072159.22#,0.0036789999999999995,43956.043956043985
S8072159.22#,0.0037699999999999995,43715.84699453562
S8072159.22#,0.0038609999999999994,43478.26086956529
S8072159.22#,0.003952999999999999,43478.26086956519
S8072159.22#,0.004044999999999999,43478.26086956519
S8072159.22#,0.004136999999999999,43478.26086956519
S8072159.22#,0.004228999999999999,43010.75268817195
S8072159.22#,0.004320999999999999,42780.74866310148
S8072159.22#,0.004415,42780.74866310148
S8072159.22#,0.004508,42780.74866310148
S8072159.22#,0.004602,42553.19148936175
S8072159.22#,0.004695,42328.04232804234
S8072159.22#,0.00479,42553.191489361554
S8072159.22#,0.004884,42328.04232804234
S8072159.22#,0.004978000000000001,42328.04232804234
S8072159.22#,0.005073,42328.04232804234
S8072159.22#,0.005167000000000001,42105.263157894915
S8072159.22#,0.005262,42328.04232804234
S8072159.22#,0.005357,42105.263157894726
S8072159.22#,0.005451,42105.263157894726
S8072159.22#,0.005547,42328.04232804234
S8072159.22#,0.005641,42105.263157894915
S8072159.22#,0.005736,42328.04232804234
S8072159.22#,0.005830999999999999,42328.04232804234
S8072159.22#,0.005925,41666.66666666678
S8072159.22#,0.006019999999999999,41884.81675392666
S8072159.22#,0.006116999999999999,42105.263157894726
S8072159.22#,0.0062109999999999995,41666.66666666678
S8072159.22#,0.006306999999999999,41884.81675392685
S8072159.22#,0.006402999999999999,41666.66666666678
S8072159.22#,0.006497999999999999,41237.113402061914
S8072159.22#,0.006594999999999998,41450.777202072626
S8072159.22#,0.006691999999999998,41666.66666666678
S8072159.22#,0.006787999999999998,29739.776951672848
S8072159.22#,0.006883999999999998,13864.818024263426
S8072159.22#,0.007056999999999998,11958.14648729448
S8072159.22#,0.018113999999999998,8733.62445414847
S8072159.22#,0.03669599999999999,8324.661810613974
S8072159.22#,0.046360999999999986,11730.20527859234
S8072159.22#,0.04684199999999999,17660.044150110298
S8072159.22#,0.04704299999999999,20833.333333333205
S8072159.22#,0.04729499999999999,30075.187969924547
S8072159.22#,0.04742699999999999,29304.029304029045
S8072159.22#,0.04756099999999999,26936.026936027058
S8072159.22#,0.04769999999999999,27118.64406779692
S8072159.22#,0.04785799999999999,25236.59305993708
S8072159.22#,0.04799499999999999,12965.964343598065
S8072159.22#,0.04817499999999999,9411.764705882391
S8072159.22#,0.04861199999999999,13513.51351351362
S8072159.22#,0.049024999999999985,28469.75088968007
