Filename,Time,Frequency
S8072143.12#,0.000514,8421.052631578947
S8072143.12#,0.000969,8752.735229759299
S8072143.12#,0.001464,8290.155440414506
S8072143.12#,0.0028940000000000003,8230.452674897118
S8072143.12#,0.0034410000000000005,9280.742459396753
S8072143.12#,0.005223,8016.0320641282515
S8072143.12#,0.006221000000000001,9512.485136741976
S8072143.12#,0.0066560000000000005,9501.187648456058
S8072143.12#,0.007062000000000001,8342.022940563089
S8072143.12#,0.007498,8888.888888888883
S8072143.12#,0.008021,9205.983889528194
S8072143.12#,0.008398000000000001,8080.808080808084
S8072143.12#,0.009388,8048.2897384305825
S8072143.12#,0.010036,10512.483574244397
S8072143.12#,0.010382,9975.062344139644
S8072143.12#,0.010797000000000001,9019.16572717023
S8072143.12#,0.011184000000000001,8547.008547008538
S8072143.12#,0.011684000000000002,9876.543209876543
S8072143.12#,0.013274000000000001,8264.462809917355
S8072143.12#,0.014242000000000001,10037.641154328723
S8072143.12#,0.014778000000000001,11477.76183644187
S8072143.12#,0.015039000000000002,9720.534629404629
S8072143.12#,0.015475000000000003,10752.688172043037
S8072143.12#,0.015862,9768.009768009764
S8072143.12#,0.016219,10443.864229765022
S8072143.12#,0.016681,12678.288431061814
S8072143.12#,0.016985,10840.108401083973
S8072143.12#,0.017312,10309.278350515433
S8072143.12#,0.018855000000000004,11396.011396011376
S8072143.12#,0.019196000000000005,11363.636363636368
S8072143.12#,0.019557000000000005,11678.832116788353
S8072143.12#,0.019900000000000004,8908.685968819604
S8072143.12#,0.020242000000000003,8064.516129032259
S8072143.12#,0.020798000000000004,9122.00684150514
S8072143.12#,0.022379000000000003,9720.534629404608
S8072143.12#,0.022963000000000004,11799.410029498558
S8072143.12#,0.023202000000000004,8592.910848549967
S8072143.12#,0.025709,8385.744234800839
S8072143.12#,0.029991,8205.128205128203
S8072143.12#,0.03047,8273.009307135479
S8072143.12#,0.030966,8574.490889603463
S8072143.12#,0.054105999999999994,8088.978766430764
S8072143.12#,0.05604999999999999,9356.725146198813
S8072143.12#,0.05647499999999999,11627.906976744167
S8072143.12#,0.057990999999999994,8791.20879120878
S8072143.12#,0.06067999999999999,9080.590238365496
S8072143.12#,0.06913599999999998,10050.251256281519
S8072143.12#,0.06951799999999997,9720.534629404567
S8072143.12#,0.06993199999999997,8221.993833504612
S8072143.12#,0.07190899999999997,10025.06265664169
S8072143.12#,0.07235199999999997,9060.022650056677
S8072143.12#,0.07270699999999997,8412.197686645572
S8072143.12#,0.07323499999999997,8385.744234800748
S8072143.12#,0.07418899999999998,11428.571428571327
S8072143.12#,0.07469099999999998,12519.56181533645
S8072143.12#,0.07488899999999998,9708.737864077772
S8072143.12#,0.07532999999999998,11299.435028248583
S8072143.12#,0.07571299999999997,11851.851851851696
S8072143.12#,0.07603799999999998,12698.412698412587
S8072143.12#,0.07638799999999998,12499.999999999967
S8072143.12#,0.07666799999999999,9638.5542168675
S8072143.12#,0.07702799999999999,9925.558312655072
S8072143.12#,0.07749799999999998,10596.026490066146
S8072143.12#,0.07783399999999999,9259.259259259221
S8072143.12#,0.07825299999999999,9302.325581395353
S8072143.12#,0.07869799999999999,9828.009828009885
S8072143.12#,0.07911299999999999,12288.786482334892
S8072143.12#,0.07951199999999999,15238.095238095306
S8072143.12#,0.07976399999999999,10498.687664042012
S8072143.12#,0.08003699999999998,9592.326139088713
S8072143.12#,0.08052599999999999,10526.315789473729
S8072143.12#,0.08087099999999998,8928.571428571488
S8072143.12#,0.08128599999999998,9433.962264150927
S8072143.12#,0.08176699999999998,10582.010582010489
S8072143.12#,0.08213399999999998,11782.032400589118
S8072143.12#,0.08252299999999999,9720.534629404567
S8072143.12#,0.08281299999999998,8547.00854700849
S8072143.12#,0.08334599999999999,9815.950920245443
S8072143.12#,0.08374899999999999,8221.993833504612
S8072143.12#,0.08416099999999999,9205.983889528101
S8072143.12#,0.08472199999999999,10430.24771838326
S8072143.12#,0.08503,9756.097560975595
S8072143.12#,0.085489,10204.081632652971
S8072143.12#,0.08585,9900.990099009863
S8072143.12#,0.086273,12066.365007541533
S8072143.12#,0.086658,16227.180527383127
S8072143.12#,0.086936,15037.593984962274
S8072143.12#,0.087151,10680.907877169564
S8072143.12#,0.087468,10723.86058981238
S8072143.12#,0.0879,9512.485136742036
S8072143.12#,0.088214,8547.00854700849
S8072143.12#,0.094722,8800.880088008867
S8072143.12#,0.10876299999999998,9685.23002421299
S8072143.12#,0.118093,9259.259259259368
S8072143.12#,0.12036,8474.576271186437
S8072143.12#,0.12244599999999999,9400.705052878915
S8072143.12#,0.12295199999999999,9174.311926605527
S8072143.12#,0.12329699999999999,8556.149732620273
S8072143.12#,0.12573199999999998,8056.394763343454
S8072143.12#,0.128431,10652.4633821571
S8072143.12#,0.128833,8179.959100204675
S8072143.12#,0.12981099999999998,8592.910848549807
S8072143.12#,0.132084,9009.00900900901
S8072143.12#,0.13261,9313.154831199083
S8072143.12#,0.133469,8368.200836819975
S8072143.12#,0.134003,9313.154831199083
S8072143.12#,0.13442500000000002,8456.659619450296
S8072143.12#,0.134862,9205.983889528101
S8072143.12#,0.13537100000000002,9302.325581395353
S8072143.12#,0.13623100000000002,8221.993833504612
S8072143.12#,0.13679300000000003,9864.36498150424
S8072143.12#,0.13720400000000002,10403.120936280618
S8072143.12#,0.13760400000000003,9501.18764845595
S8072143.12#,0.13797300000000004,9378.663540445566
S8072143.12#,0.14070500000000005,8898.776418242658
S8072143.12#,0.14119500000000004,9163.802978236126
S8072143.12#,0.14160400000000004,9626.955475330946
S8072143.12#,0.14206800000000003,9546.539379474878
S8072143.12#,0.14243500000000003,9864.36498150424
S8072143.12#,0.14290600000000003,9478.672985781863
S8072143.12#,0.14324600000000004,9111.617312072709
S8072143.12#,0.14375000000000004,11347.517730496274
S8072143.12#,0.14412400000000006,10796.221322537234
S8072143.12#,0.14445500000000006,9512.485136742192
S8072143.12#,0.14486500000000005,9153.318077803351
S8072143.12#,0.14529600000000004,9039.548022598901
S8072143.12#,0.14573900000000004,9291.52148664343
S8072143.12#,0.14660000000000004,8771.929824561441
S8072143.12#,0.14719200000000005,9937.888198757762
S8072143.12#,0.14751200000000003,8918.6176142697
S8072143.12#,0.14799700000000005,11049.72375690604
S8072143.12#,0.14840900000000004,10471.204188481473
S8072143.12#,0.14872100000000005,9280.742459396733
S8072143.12#,0.14917300000000006,10376.134889753648
S8072143.12#,0.14958300000000005,9828.009828009717
S8072143.12#,0.14994400000000005,10376.134889753275
S8072143.12#,0.15039700000000006,13093.28968903436
S8072143.12#,0.15071500000000007,13266.998341625374
S8072143.12#,0.15100800000000006,14184.397163120342
S8072143.12#,0.15131800000000006,8146.639511201541
S8072143.12#,0.15230000000000007,10191.082802547668
S8072143.12#,0.15280300000000008,11220.19635343632
S8072143.12#,0.15308500000000008,11126.564673157203
S8072143.12#,0.15351600000000007,10540.184453227797
S8072143.12#,0.15380400000000008,8810.572687224745
S8072143.12#,0.15534600000000007,8179.9591002044435
S8072143.12#,0.15632400000000007,9029.345372460519
S8072143.12#,0.15678600000000006,9512.48513674188
S8072143.12#,0.15721000000000007,9302.325581395353
S8072143.12#,0.15762700000000007,9411.764705882468
S8072143.12#,0.15807000000000007,8547.008547008616
S8072143.12#,0.15847700000000006,8221.993833504612
S8072143.12#,0.15900600000000006,8196.72131147537
S8072143.12#,0.17931700000000003,8171.603677221823
S8072143.12#,0.19052499999999994,8695.652173913004
S8072143.12#,0.19113899999999995,8752.735229759317
S8072143.12#,0.19205299999999995,8429.926238145616
S8072143.12#,0.19385399999999992,9334.8891481911
S8072143.12#,0.19620999999999994,9248.554913295045
S8072143.12#,0.19667099999999993,8032.12851405625
S8072143.12#,0.19707499999999992,8008.008008008009
S8072143.12#,0.19766699999999993,9535.160905840528
S8072143.12#,0.1985059999999999,8008.008008008009
S8072143.12#,0.1991339999999999,11444.921316165866
S8072143.12#,0.1995049999999999,10430.247718383449
S8072143.12#,0.1998329999999999,8412.197686645572
S8072143.12#,0.2002719999999999,8465.608465608453
S8072143.12#,0.2007839999999999,8438.818565401052
S8072143.12#,0.20173199999999988,8394.543546694566
S8072143.12#,0.2022409999999999,9090.909090909174
S8072143.12#,0.2026849999999999,9489.916963226768
S8072143.12#,0.20312099999999988,9049.77375565615
S8072143.12#,0.20352799999999988,8421.05263157889
S8072143.12#,0.20400499999999988,10322.580645161319
S8072143.12#,0.20447799999999988,11527.37752161383
S8072143.12#,0.20477999999999988,10471.204188481473
S8072143.12#,0.20517199999999988,8273.009307135271
S8072143.12#,0.2055439999999999,8264.462809917148
S8072143.12#,0.2061389999999999,8342.022940562952
S8072143.12#,0.20651199999999992,8154.943934760368
S8072143.12#,0.20709799999999992,10282.776349614383
S8072143.12#,0.20749299999999993,10243.2778489116
S8072143.12#,0.20902899999999994,9291.52148664343
S8072143.12#,0.20951399999999995,8492.569002123157
S8072143.12#,0.21045599999999995,9661.835748792324
S8072143.12#,0.21093299999999995,9696.969696969787
S8072143.12#,0.21128399999999994,9546.539379474878
S8072143.12#,0.21175799999999995,9708.737864077772
S8072143.12#,0.21212199999999995,8080.808080808155
S8072143.12#,0.21258199999999994,11111.111111111135
S8072143.12#,0.21311199999999994,13698.630136986274
S8072143.12#,0.21330199999999994,9557.94504181596
S8072143.12#,0.21369599999999994,8648.648648648563
S8072143.12#,0.21462099999999995,9019.165727170248
S8072143.12#,0.21518399999999996,11644.832605531412
S8072143.12#,0.21550799999999995,11461.318051575863
S8072143.12#,0.21721899999999994,11527.37752161383
S8072143.12#,0.21750099999999994,10012.515644555768
S8072143.12#,0.21791299999999994,10335.91731266154
S8072143.12#,0.21829999999999994,10322.580645161319
S8072143.12#,0.21868699999999994,11627.906976744285
S8072143.12#,0.21907499999999994,11627.906976744285
S8072143.12#,0.21937499999999993,11080.332409972292
S8072143.12#,0.21976299999999993,10914.051841746079
S8072143.12#,0.22009699999999993,8492.569002123157
S8072143.12#,0.22103899999999993,8163.265306122608
S8072143.12#,0.22149899999999992,8121.827411167629
S8072143.12#,0.2230849999999999,9070.294784580561
S8072143.12#,0.2262519999999999,8247.422680412383
S8072143.12#,0.2278079999999999,8113.590263691792
S8072143.12#,0.2295489999999999,8298.755186722055
S8072143.12#,0.2422189999999999,8658.008658008841
S8072143.12#,0.2551329999999999,9433.962264150772
S8072143.12#,0.2557399999999999,22038.567493112812
S8072143.12#,0.2559809999999999,16806.7226890745
S8072143.12#,0.2561029999999999,15325.670498083633
S8072143.12#,0.25645699999999994,11611.030478955088
S8072143.12#,0.30038799999999993,8724.100327153752
S8072143.12#,0.30087699999999995,9302.325581395653
S8072143.12#,0.3056839999999999,8024.07221665019
S8072143.12#,0.3065499999999999,29739.776951670738
S8072143.12#,0.30668099999999987,28776.97841726614
S8072143.12#,0.3068189999999999,28776.97841726614
S8072143.12#,0.30695899999999987,28673.835125445024
S8072143.12#,0.3070969999999999,28571.428571428318
S8072143.12#,0.3072379999999999,28673.83512545073
S8072143.12#,0.3073769999999999,22598.87005649938
S8072143.12#,0.3075169999999999,18912.529550827123
S8072143.12#,0.30773099999999987,22922.636103152636
S8072143.12#,0.3079399999999999,28673.83512545073
S8072143.12#,0.30807999999999985,25559.105431309275
S8072143.12#,0.30821899999999985,22598.870056495838
S8072143.12#,0.30839299999999986,20151.13350125761
S8072143.12#,0.3085729999999999,20725.388601036408
S8072143.12#,0.3087899999999999,22922.636103152636
S8072143.12#,0.3089589999999999,20050.12531328129
S8072143.12#,0.3091389999999999,22222.222222220556
S8072143.12#,0.3093579999999999,28268.551236751344
S8072143.12#,0.3094989999999999,25236.593059940395
S8072143.12#,0.3096409999999999,25316.455696203895
S8072143.12#,0.30981599999999987,20460.35805626731
S8072143.12#,0.30995699999999987,18735.362997660046
S8072143.12#,0.31020699999999984,22408.963585434412
S8072143.12#,0.3103839999999998,24390.2439024394
S8072143.12#,0.31056399999999984,22471.910112361606
S8072143.12#,0.3107119999999998,18735.36299765761
S8072143.12#,0.3109199999999998,20253.16455696027
S8072143.12#,0.31113899999999983,20618.556701030957
S8072143.12#,0.31131499999999984,20304.5685279185
S8072143.12#,0.31152699999999983,24316.10942249065
S8072143.12#,0.31170899999999985,28469.75088967655
S8072143.12#,0.31185599999999986,28673.835125445024
S8072143.12#,0.3119899999999999,28070.17543859849
S8072143.12#,0.3121349999999999,28776.97841726614
S8072143.12#,0.31227499999999986,24767.80185758378
S8072143.12#,0.3124129999999999,24464.831804283873
S8072143.12#,0.3125979999999999,28169.014084511906
S8072143.12#,0.31273999999999985,29629.629629630457
S8072143.12#,0.3128819999999998,36529.680365292676
S8072143.12#,0.31300999999999984,37558.685446006086
S8072143.12#,0.31310099999999985,29962.54681647747
S8072143.12#,0.31322299999999986,32653.061224490433
S8072143.12#,0.31336799999999987,36697.2477064227
S8072143.12#,0.31346799999999986,37037.03703703807
S8072143.12#,0.31358599999999986,40404.04040404531
S8072143.12#,0.31368399999999985,39408.866995072196
S8072143.12#,0.31378399999999984,39800.99502487429
S8072143.12#,0.31388699999999986,41884.81675392742
S8072143.12#,0.31398499999999985,41450.777202072815
S8072143.12#,0.31407799999999986,40201.00502512467
S8072143.12#,0.31417799999999985,35398.23008849495
S8072143.12#,0.31427699999999986,32520.3252032562
S8072143.12#,0.31440399999999985,36036.03603603604
S8072143.12#,0.31452299999999983,39408.866995072196
S8072143.12#,0.31462599999999985,39603.96039604353
S8072143.12#,0.31472599999999984,39603.96039604353
S8072143.12#,0.31482799999999983,39024.390243900394
S8072143.12#,0.3149279999999998,39603.96039603265
S8072143.12#,0.31503299999999984,32128.514056225
S8072143.12#,0.31512999999999985,31746.03174603496
S8072143.12#,0.31528199999999984,39408.866995072196
S8072143.12#,0.31538199999999983,38647.342995166706
S8072143.12#,0.31548499999999985,39408.866995072196
S8072143.12#,0.31558899999999984,39408.866995072196
S8072143.12#,0.31568799999999986,38834.9514563137
S8072143.12#,0.31579199999999985,39215.68627451327
S8072143.12#,0.31589399999999984,39024.390243900394
S8072143.12#,0.31599599999999983,38834.951456303235
S8072143.12#,0.31609899999999985,38834.951456303235
S8072143.12#,0.31620199999999987,39024.390243900394
S8072143.12#,0.3163049999999999,39024.390243900394
S8072143.12#,0.3164069999999999,38647.342995166706
S8072143.12#,0.3165099999999999,38647.342995166706
S8072143.12#,0.3166139999999999,38647.342995166706
S8072143.12#,0.3167169999999999,38834.9514563137
S8072143.12#,0.3168209999999999,38647.342995166706
S8072143.12#,0.3169229999999999,38277.51196171979
S8072143.12#,0.3170279999999999,38647.342995166706
S8072143.12#,0.3171319999999999,38647.342995166706
S8072143.12#,0.31723499999999993,38461.53846154106
S8072143.12#,0.3173389999999999,38277.51196171979
S8072143.12#,0.3174429999999999,38277.51196171979
S8072143.12#,0.31754799999999994,38647.342995166706
S8072143.12#,0.31765199999999993,38834.951456303235
S8072143.12#,0.31775499999999995,38461.53846153079
S8072143.12#,0.317858,38095.238095230205
S8072143.12#,0.317963,38461.53846153079
S8072143.12#,0.318068,38461.53846153079
S8072143.12#,0.31817100000000004,38277.51196171979
S8072143.12#,0.31827600000000006,37914.691943124955
S8072143.12#,0.31838000000000005,37914.691943124955
S8072143.12#,0.3184870000000001,38461.53846154106
S8072143.12#,0.31859100000000007,38095.238095240275
S8072143.12#,0.31869500000000006,37914.691943124955
S8072143.12#,0.31880100000000006,37914.691943124955
S8072143.12#,0.3189060000000001,37914.691943124955
S8072143.12#,0.3190120000000001,37914.691943124955
S8072143.12#,0.3191170000000001,37383.17757009486
S8072143.12#,0.3192230000000001,38095.238095240275
S8072143.12#,0.3193310000000001,34188.03418803244
S8072143.12#,0.3194330000000001,33755.27426159729
S8072143.12#,0.3195650000000001,37558.685446006086
S8072143.12#,0.3196700000000001,37209.30232557781
S8072143.12#,0.3197780000000001,37914.691943124955
S8072143.12#,0.31988500000000014,34042.553191491505
S8072143.12#,0.31998900000000013,27777.77777777677
S8072143.12#,0.3201200000000001,25641.025641022807
S8072143.12#,0.32027700000000014,16666.66666666542
S8072143.12#,0.32043200000000016,11834.319526627045
S8072143.12#,0.3207570000000002,8196.721311475603
S8072143.12#,0.384682,8333.333333333672
S8072143.12#,0.385253,8088.978766431048
S8072143.12#,0.4718099999999999,8368.200836819975
S8072143.12#,0.5008509999999999,8501.594048883437
S8072143.12#,0.5092059999999999,8097.165991902925
S8072143.12#,0.538172,8105.3698074968825
S8072143.12#,0.538718,9029.345372459953
S8072143.12#,0.5716090000000001,83333.33333324999
S8072143.12#,0.5716570000000002,75471.69811317159
S8072143.12#,0.5717050000000002,87912.08791213405
S8072143.12#,0.5717630000000002,100000.00000003877
S8072143.12#,0.5717960000000002,81632.65306118909
S8072143.12#,0.5718430000000002,71428.5714285708
S8072143.12#,0.5718940000000002,66115.70247937889
S8072143.12#,0.5719550000000002,62500.00000004591
S8072143.12#,0.5720150000000002,46242.774566479675
S8072143.12#,0.5720830000000001,52980.13245032683
S8072143.12#,0.5721880000000001,67226.89075631369
S8072143.12#,0.5722340000000001,57142.85714284531
S8072143.12#,0.5723070000000001,56338.02816897976
